State,District,City,Latitude,Longitude,Population,Year,Murder,Attempt_to_Murder,Kidnapping_Abduction,Rape,Assault,Riots,Theft,Burglary,Robbery,Dacoity,Auto_Theft,Cheating_Fraud,Cyber_Crime,Dowry_Deaths,Domestic_Violence,Drug_Offences,Arms_Act_Offences,Total_Estimated_Crimes
Bihar,Bhagalpur,Usmanpur,25.3487,86.9669,12500.0,2022,0,0,0,0,2,0,18,5,1,0,3,3,1,0,3,1,0,45
Bihar,Nawada,Waris Aliganj,25.01,85.63,34056.0,2022,0,0,2,1,3,1,50,10,7,0,15,10,5,0,7,3,3,113
Chhattisgarh,Surguja,Ambikapur,23.12,83.2,121071.0,2022,2,2,8,6,17,3,137,47,20,4,38,25,33,1,29,15,10,403
Chhattisgarh,Durg,Bhilai,21.21,81.38,624700.0,2022,15,16,36,26,102,30,830,285,111,14,245,159,115,6,86,52,51,2317
Chhattisgarh,Durg,Bhilai Karanja,21.2198,81.4575,107170.0,2022,1,3,8,3,18,3,166,38,21,3,31,26,22,0,16,9,7,352
Chhattisgarh,Bilaspur,Bilaspur,22.09,82.15,1625502.0,2022,29,59,102,89,291,70,1616,707,382,69,606,296,328,22,353,172,149,5845
Chhattisgarh,Koraput,Boriguma,19.0468,82.5532,9844.0,2022,0,0,0,0,1,0,10,4,0,0,2,2,2,0,2,1,0,28
Chhattisgarh,Durg,Dalli Rajhara,20.58,81.08,44363.0,2022,0,1,2,2,8,1,44,17,10,1,12,8,10,0,10,3,2,119
Chhattisgarh,Dantewada,Dantewara,18.9,81.339,13633.0,2022,0,0,0,0,2,0,17,4,2,0,6,3,2,0,1,0,0,41
Chhattisgarh,Dhamtari,Dhamtari,20.71,81.55,101677.0,2022,2,3,4,6,20,1,154,49,16,1,39,21,24,0,15,10,6,373
Chhattisgarh,Durg,Drug,21.19,81.28,268806.0,2022,6,8,15,12,53,15,442,120,57,7,99,74,72,3,58,22,25,1101
Chhattisgarh,Bastar,Jagdalpur,19.18,81.92,325463.0,2022,8,9,13,19,46,11,449,189,46,7,106,67,98,2,82,38,32,1177
Chhattisgarh,Janjgir-Champa,Janjgir,22.017,82.567,40561.0,2022,0,1,2,1,4,1,45,13,10,1,13,9,7,0,5,2,2,137
Chhattisgarh,Malkangiri,Kalimala,18.0738,81.7495,9926.0,2022,0,0,0,0,1,0,13,4,1,0,3,2,1,0,1,0,1,31
Chhattisgarh,Janjgir-Champa,Kharod,21.75,82.57,8606.0,2022,0,0,0,0,1,0,13,3,1,0,2,2,2,0,1,0,0,29
Chhattisgarh,Korba,Kolga,22.35,82.68,365253.0,2022,7,14,15,14,70,11,551,140,76,14,131,90,63,4,69,42,23,1312
Chhattisgarh,Korba,Korba,22.3458,82.6963,365253.0,2022,7,9,17,17,39,15,402,182,55,10,122,71,105,3,107,35,28,1258
Chhattisgarh,Mahasamund,Mahasamund,21.11,82.1,112228.0,2022,2,3,5,5,22,3,174,41,24,2,39,20,29,1,18,10,6,430
Chhattisgarh,Raipur,Mohda,21.2751,81.6676,13697.0,2022,0,0,0,0,2,0,18,6,1,0,5,3,1,0,2,1,0,44
Chhattisgarh,Bilaspur,Mungeli,22.07,81.68,108387.0,2022,2,2,9,5,20,3,163,51,28,3,29,32,25,0,18,12,6,455
Chhattisgarh,Raipur,Nava Raipur,21.161,81.787,560000.0,2022,8,23,42,30,88,24,938,219,101,16,214,177,105,6,120,52,62,2024
Chhattisgarh,Surguja,Pilkha,23.1645,83.1821,16106.0,2022,0,0,1,0,3,0,21,8,2,0,5,2,3,0,2,0,1,51
Chhattisgarh,Raigarh,Raigarh,21.8974,83.395,135363.0,2022,2,4,6,7,18,7,206,64,31,4,35,38,33,0,28,15,10,508
Chhattisgarh,Raipur,Raipur,21.2444,81.6306,1010087.0,2022,25,28,52,74,129,45,1229,344,174,28,435,274,178,12,287,124,67,3565
Chhattisgarh,Raipur,Rajim,20.965,81.8817,14090.0,2022,0,0,0,0,1,0,13,6,1,0,3,2,2,0,2,1,1,38
Chhattisgarh,Bilaspur,Ratanpur,22.288,82.166,19838.0,2022,0,0,1,1,3,0,28,9,2,0,7,5,5,0,4,1,0,74
Chhattisgarh,Janjgir-Champa,Sakti,22.03,82.97,30100.0,2022,0,0,1,1,4,0,40,12,6,1,9,9,5,0,4,3,1,102
Chhattisgarh,Dantewada,Sukma,18.4,81.6667,13926.0,2022,0,0,0,0,2,0,13,7,1,0,4,2,3,0,2,1,0,37
Chhattisgarh,Nabarangpur,Umarkot,19.6653,82.2063,32813.0,2022,0,0,1,1,5,1,57,12,6,1,12,9,8,0,6,2,2,109
Dadra And Nagar Haveli And Daman And Diu,Valsad,Daman,20.42,72.85,44282.0,2022,0,1,2,1,7,1,40,17,7,1,19,10,10,0,7,4,3,135
Dadra And Nagar Haveli And Daman And Diu,Junagadh,Diu,20.7158,70.9858,52074.0,2022,0,1,4,2,8,2,85,26,8,0,21,9,12,0,6,6,4,215
Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,Silvassa,20.2708,73.005,21890.0,2022,0,0,0,1,3,0,19,7,3,0,8,5,3,0,5,0,1,67
Delhi,Delhi,Bakhtawarpur,28.821,77.166,12716.0,2022,0,0,0,0,2,0,14,6,2,0,4,3,2,0,2,1,0,37
Delhi,Delhi,Baprola,28.6408,77.0104,67555.0,2022,1,1,3,3,12,3,82,35,13,2,30,16,18,0,16,4,4,225
Delhi,Delhi,Bawana,28.762,77.063,8948.0,2022,0,0,0,0,1,0,14,4,1,0,2,1,1,0,1,0,0,24
Delhi,Delhi,Bhalswa Jahangirpur,28.7354,77.1638,151427.0,2022,1,3,9,7,18,4,162,62,27,2,79,38,28,1,32,19,10,540
Delhi,Gurgaon,Chhatarpur,28.4565,77.0032,10000.0,2022,0,0,0,0,1,0,17,4,1,0,3,2,1,0,0,0,0,28
Delhi,Gautam Buddha Nagar,Dalupura,28.6004,77.3194,132628.0,2022,3,3,6,4,19,4,210,62,21,3,43,28,39,1,19,10,9,465
Delhi,Delhi,Delhi,28.61,77.23,32226000.0,2022,728,726,2239,1996,5376,1374,52818,13541,5767,1240,11212,10680,8744,286,8998,3402,2342,133253
Delhi,Delhi,Delhi Cantonment,28.6,77.1333,405633.0,2022,9,15,27,29,66,18,403,201,64,10,163,138,99,4,99,38,37,1315
Delhi,Delhi,Khera Kalan,28.7781,77.0988,11234.0,2022,0,0,0,0,1,0,13,4,2,0,3,2,1,0,2,1,1,37
Delhi,Gurgaon,Madangir,28.3553,76.9327,23448.0,2022,0,0,0,0,2,1,40,9,4,0,7,4,3,0,3,1,2,82
Delhi,Delhi,Mundka,28.6794,77.0284,54541.0,2022,0,1,3,1,10,2,60,16,12,1,17,18,12,0,10,6,4,165
Delhi,Delhi,Najafgarh,28.6125,76.9847,1365152.0,2022,29,36,91,87,200,47,1249,702,196,45,613,432,318,10,314,178,97,5037
Delhi,Delhi,Nangloi Jat,28.6833,77.0667,150371.0,2022,3,3,8,5,20,5,206,49,26,4,44,50,26,0,30,10,15,544
Delhi,Delhi,Narela,28.85,77.1,809913.0,2022,14,20,47,42,147,43,1209,287,105,19,304,199,121,6,151,75,62,2902
Delhi,Delhi,New Delhi,28.6139,77.2089,249998.0,2022,3,8,21,11,50,9,346,88,39,5,103,63,70,3,46,32,21,846
Delhi,Delhi,Sultanpur Mazra,28.6981,77.0689,163716.0,2022,2,3,9,7,19,7,182,70,27,4,43,48,30,1,27,18,14,508
Goa,North Goa,Bandora,15.4082,73.9813,16192.0,2022,0,0,0,0,1,0,21,5,3,0,6,2,3,0,3,1,1,49
Goa,South Goa,Benaulim,15.27,73.9346,13408.0,2022,0,0,0,0,1,0,20,6,2,0,5,2,2,0,2,1,0,43
Goa,North Goa,Borim,15.3604,74.0004,10124.0,2022,0,0,0,0,1,0,7,3,1,0,3,3,2,0,1,0,1,26
Goa,North Goa,Corgao,15.7096,73.7497,8941.0,2022,0,0,0,0,1,0,8,4,1,0,2,1,1,0,1,0,0,20
Goa,South Goa,Cortalim,15.3978,73.9106,15000.0,2022,0,0,0,0,2,0,15,4,2,0,3,4,3,0,2,1,0,36
Goa,South Goa,Cuncolim,15.1773,73.9939,20935.0,2022,0,0,1,0,2,0,20,7,2,0,6,4,4,0,4,2,2,52
Goa,South Goa,Curchorem,15.2603,74.1083,22730.0,2022,0,0,1,1,3,0,26,11,4,0,9,4,5,0,4,1,1,69
Goa,North Goa,Curti,15.4167,74.0167,17396.0,2022,0,0,0,1,3,0,16,6,3,0,7,5,3,0,3,0,1,54
Goa,South Goa,Curtorim,15.28,74.03,14766.0,2022,0,0,0,0,1,0,20,4,2,0,5,2,2,0,2,1,1,43
Goa,South Goa,Davorlim,15.2722,73.9924,14426.0,2022,0,0,0,0,1,0,15,7,3,0,5,3,3,0,2,1,1,48
Goa,North Goa,Dicholi,15.5932,73.9457,19685.0,2022,0,0,0,1,2,0,23,6,3,0,8,5,3,0,2,1,1,66
Goa,South Goa,Kankon,15.02,74.02,12434.0,2022,0,0,0,0,1,0,17,3,2,0,5,2,3,0,2,0,0,37
Goa,South Goa,Madgaon,15.2736,73.9581,87650.0,2022,2,2,6,3,15,4,92,34,17,2,35,17,25,0,14,7,7,273
Goa,North Goa,Mahem,15.5796,73.926,9958.0,2022,0,0,0,0,0,0,11,3,2,0,2,2,2,0,1,0,0,24
Goa,South Goa,Marmagao,15.4,73.8,94393.0,2022,1,3,6,3,12,4,106,28,18,2,30,21,17,1,18,10,10,314
Goa,South Goa,Navelim,15.2564,73.9686,12323.0,2022,0,0,0,0,2,0,16,5,2,0,3,3,1,0,1,0,1,37
Goa,South Goa,Nuvem,15.3174,73.9387,10773.0,2022,0,0,0,0,1,0,16,3,1,0,3,2,1,0,2,1,0,32
Goa,North Goa,Panaji,15.4989,73.8278,40017.0,2022,0,0,2,1,6,2,57,13,6,0,12,12,9,0,5,5,2,147
Goa,North Goa,Ponda,15.4034,74.0152,23381.0,2022,0,0,0,0,3,1,27,11,3,0,10,4,4,0,3,2,1,69
Goa,South Goa,Poninguinim,14.9679,74.0865,8531.0,2022,0,0,0,0,0,0,13,3,1,0,3,2,1,0,1,0,0,23
Goa,North Goa,Raia,15.4969,73.8089,8698.0,2022,0,0,0,0,1,0,12,1,0,0,3,1,2,0,1,0,0,24
Goa,North Goa,Sancoale,15.4708,73.8431,21000.0,2022,0,0,1,1,2,0,22,8,3,0,7,4,5,0,4,2,1,63
Goa,North Goa,Sanquelim,15.5027,73.7669,14776.0,2022,0,0,0,0,1,0,17,3,3,0,3,3,3,0,2,1,0,39
Goa,North Goa,Siroda,15.3292,74.0271,14112.0,2022,0,0,0,0,2,0,19,5,2,0,3,3,3,0,2,1,1,45
Goa,North Goa,Solim,15.6145,73.7704,10311.0,2022,0,0,0,0,1,0,17,3,1,0,2,2,1,0,2,0,0,33
Goa,North Goa,Surla,15.5333,73.8333,10171.0,2022,0,0,0,0,1,0,12,4,1,0,2,3,2,0,1,0,0,27
Goa,North Goa,Tivim,15.6,73.8,9716.0,2022,0,0,0,0,1,0,9,2,1,0,3,1,2,0,2,1,0,25
Goa,North Goa,Usgao,15.4333,74.0667,16354.0,2022,0,0,1,0,2,0,23,7,3,0,3,5,1,0,3,1,1,56
Goa,North Goa,Valpoy,15.5324,74.1367,10450.0,2022,0,0,0,0,0,0,9,3,1,0,3,0,2,0,1,0,0,25
Goa,South Goa,Vasco Da Gama,15.3981,73.8111,94393.0,2022,1,2,5,5,17,3,136,37,17,1,23,26,19,1,14,8,8,306
Goa,South Goa,Velim,15.1644,73.9759,8600.0,2022,0,0,0,0,0,0,7,1,0,0,2,1,1,0,1,1,0,18
Gujarat,Gandhinagar,Adalaj,23.17,72.58,11957.0,2022,0,0,0,0,1,0,11,4,1,0,4,2,2,0,1,1,0,32
Gujarat,Kachchh,Adesar,23.5589,70.9833,9560.0,2022,0,0,0,0,0,0,11,3,1,0,3,2,1,0,1,1,0,24
Gujarat,Ahmadabad,Ahmedabad,23.0225,72.5714,8009000.0,2022,176,283,394,515,1058,336,12056,4311,1720,263,3124,2371,1739,113,1863,944,756,28139
Gujarat,The Dangs,Ahwa,20.75,73.6833,22829.0,2022,0,0,1,1,3,0,24,11,4,0,7,5,6,0,2,2,1,65
Gujarat,Amreli,Amreli,21.6006,71.2164,117967.0,2022,2,3,6,5,18,2,166,55,25,3,49,37,19,1,24,12,9,469
Gujarat,Anand,Anand,22.556,72.951,130462.0,2022,2,4,8,8,16,4,121,47,24,3,58,39,40,1,28,11,14,454
Gujarat,Anand,Anghad,22.3913,72.9946,19805.0,2022,0,0,1,1,3,0,25,8,4,0,8,5,4,0,3,1,1,73
Gujarat,Bharuch,Avidha,21.6651,73.0366,13506.0,2022,0,0,0,0,2,0,13,6,2,0,4,4,3,0,2,0,1,37
Gujarat,Amreli,Babra,21.8442,71.3042,25270.0,2022,0,0,1,0,3,1,34,8,4,0,9,6,6,0,5,2,1,90
Gujarat,Amreli,Bagasra,21.4833,70.95,31789.0,2022,0,0,1,1,4,1,44,13,6,0,15,9,7,0,5,3,2,122
Gujarat,Junagadh,Balagam,21.3694,70.0981,10000.0,2022,0,0,0,0,0,0,7,2,2,0,2,1,2,0,0,0,0,22
Gujarat,Surat,Bardoli,21.12,73.12,475963.0,2022,12,18,37,20,61,15,547,164,99,10,155,117,147,2,92,45,47,1527
Gujarat,Ahmadabad,Bareja,22.85,72.5833,20000.0,2022,0,0,1,1,3,1,31,6,3,0,5,5,4,0,4,1,0,75
Gujarat,Ahmadabad,Barvala,22.15,71.9,17951.0,2022,0,0,0,0,2,0,20,8,2,0,7,4,3,0,3,1,1,60
Gujarat,Kachchh,Bhachau,23.296,70.343,180000.0,2022,3,4,11,5,30,4,209,55,29,3,47,55,50,0,32,21,10,617
Gujarat,Anand,Bhadran,22.3593,72.9005,9273.0,2022,0,0,0,0,1,0,8,2,1,0,3,2,1,0,2,0,0,20
Gujarat,Jamnagar,Bhanvad,21.93,69.78,22142.0,2022,0,0,1,1,2,0,35,12,2,0,10,5,2,0,3,2,0,78
Gujarat,Bharuch,Bharuch,21.712,72.993,158253.0,2022,2,3,12,6,32,5,234,71,36,5,41,40,39,0,35,12,13,594
Gujarat,Bhavnagar,Bhavnagar,21.76,72.15,643382.0,2022,11,17,52,40,95,35,592,286,105,15,196,129,143,6,119,69,47,1946
Gujarat,Ahmadabad,Bhayala,22.8335,72.3643,45000.0,2022,0,1,2,1,5,2,64,15,7,1,22,11,8,0,6,5,2,150
Gujarat,Sabar Kantha,Bhiloda,23.46,73.15,16074.0,2022,0,0,1,0,2,0,24,6,3,0,6,3,3,0,3,1,1,57
Gujarat,Kachchh,Bhuj,23.25,69.67,188236.0,2022,4,6,8,9,22,5,230,57,37,5,78,51,32,1,35,18,18,598
Gujarat,Navsari,Bilimora,20.75,72.95,57583.0,2022,1,1,3,2,8,2,64,22,8,1,19,15,15,0,10,6,5,181
Gujarat,Bhavnagar,Botad,22.17,71.67,130302.0,2022,2,4,7,8,19,4,170,56,26,3,59,37,32,1,26,18,10,476
Gujarat,Kheda,Chaklasi,22.65,72.93,72000.0,2022,1,1,2,4,14,3,59,30,15,2,34,20,14,0,12,7,6,252
Gujarat,Amreli,Chalala,21.42,71.17,16721.0,2022,0,0,0,0,2,0,23,6,2,0,5,4,4,0,2,1,1,57
Gujarat,Patan,Chanasma,23.72,72.12,25000.0,2022,0,0,1,1,4,0,30,12,4,0,9,6,6,0,4,3,2,86
Gujarat,Porbandar,Chandrawada,21.6525,69.6746,47699.0,2022,1,1,2,2,6,2,62,22,7,1,19,12,10,0,8,4,4,166
Gujarat,Vadodara,Chhota Udepur,22.3056,74.0139,25787.0,2022,0,0,1,0,3,1,26,10,5,0,6,7,5,0,3,2,1,81
Gujarat,Junagadh,Chorwad,21.0167,70.2333,21196.0,2022,0,0,1,0,2,0,30,6,2,0,5,7,5,0,3,2,2,73
Gujarat,Vadodara,Dabhoi,22.1376,73.4162,51240.0,2022,0,1,3,2,5,0,81,25,8,1,19,14,11,0,8,4,2,195
Gujarat,Gandhinagar,Dahegam,23.17,72.82,80532.0,2022,1,2,4,4,9,3,105,30,15,2,21,15,22,0,15,5,5,253
Gujarat,Kheda,Dakor,22.75,73.15,23784.0,2022,0,0,1,0,3,1,39,8,3,0,6,4,5,0,4,2,1,80
Gujarat,Junagadh,Delvada,20.7759,71.0465,11032.0,2022,0,0,0,0,1,0,11,4,2,0,3,2,2,0,2,1,0,32
Gujarat,Dahod,Devgadh Bariya,22.7022,73.915,19201.0,2022,0,0,1,1,1,0,28,8,3,0,4,4,5,0,3,1,1,63
Gujarat,Ahmadabad,Dhandhuka,22.37,71.98,30000.0,2022,0,1,2,1,3,0,41,13,4,1,9,6,4,0,5,3,1,107
Gujarat,Banas Kantha,Dhanera,24.52,72.02,37893.0,2022,0,0,2,2,5,1,43,12,7,1,13,10,6,0,6,3,2,117
Gujarat,Sabar Kantha,Dhansura,23.3492,73.2119,12424.0,2022,0,0,0,0,1,0,10,5,1,0,3,1,3,0,3,1,0,34
Gujarat,Valsad,Dharampur,20.53,73.18,19932.0,2022,0,0,0,1,2,0,21,6,3,0,5,4,5,0,3,2,1,61
Gujarat,Amreli,Dhari,21.3261,71.0272,30352.0,2022,0,1,1,1,3,0,42,7,5,0,11,8,7,0,7,3,2,99
Gujarat,Anand,Dharmaj,22.4167,72.8,11334.0,2022,0,0,0,0,0,0,17,5,1,0,2,3,2,0,2,1,0,35
Gujarat,Ahmadabad,Dholka,22.72,72.47,53792.0,2022,0,1,4,2,5,1,71,16,7,1,14,10,15,0,11,5,4,165
Gujarat,Rajkot,Dhoraji,21.7337,70.4499,84545.0,2022,1,2,6,3,12,4,83,25,17,2,42,20,17,0,12,10,9,277
Gujarat,Surendranagar,Dhrangadhra,22.98,71.47,75133.0,2022,1,2,3,3,7,2,119,31,10,0,22,19,18,0,20,8,4,290
Gujarat,Jamnagar,Dhrol,22.57,70.42,25883.0,2022,0,0,1,1,4,0,30,12,4,0,10,5,5,0,4,2,2,86
Gujarat,Banas Kantha,Disa,24.2501,72.1822,111160.0,2022,2,3,6,3,17,3,147,36,22,3,42,21,20,1,31,13,9,429
Gujarat,Jamnagar,Dwarka,22.2464,68.9667,38873.0,2022,0,1,2,1,4,1,55,11,4,1,11,7,11,0,6,3,2,137
Gujarat,Bhavnagar,Gadhada,21.97,71.57,26751.0,2022,0,0,1,1,3,1,24,7,3,0,6,8,5,0,5,2,2,68
Gujarat,Navsari,Gandevi,20.82,72.98,15843.0,2022,0,0,1,0,0,0,21,3,2,0,6,4,4,0,3,1,1,50
Gujarat,Kachchh,Gandhidham,23.08,70.13,248705.0,2022,4,8,21,11,34,9,229,82,37,6,97,57,59,1,53,30,25,705
Gujarat,Bhavnagar,Gariadhar,21.53,71.58,30520.0,2022,0,0,0,0,5,0,28,17,6,0,11,6,6,0,5,3,1,88
Gujarat,Gandhinagar,Ghandinagar,23.2231,72.65,195891.0,2022,4,6,10,10,35,7,269,68,42,5,84,52,39,2,39,15,10,758
Gujarat,Panch Mahals,Godhra,22.7772,73.6203,161925.0,2022,3,5,8,9,19,5,157,68,30,3,44,49,40,1,29,15,11,498
Gujarat,Rajkot,Gondal,21.958,70.795,173353.0,2022,4,2,12,10,26,5,221,100,29,5,81,34,42,1,39,22,17,582
Gujarat,Mahesana,Gothva,23.4781,72.5624,13132.0,2022,0,0,0,0,1,0,13,5,2,0,3,2,3,0,3,0,0,38
Gujarat,Panch Mahals,Halol,22.5,73.47,41108.0,2022,0,1,3,1,3,1,44,12,5,1,14,7,8,0,9,4,3,134
Gujarat,Surendranagar,Halvad,23.02,71.18,61247.0,2022,1,2,3,2,10,1,52,26,10,1,24,11,15,0,13,8,5,190
Gujarat,Bharuch,Hansot,21.5833,72.8,12525.0,2022,0,0,0,0,1,0,18,5,0,0,4,2,3,0,2,0,0,41
Gujarat,Patan,Harij,23.7,71.9,28988.0,2022,0,1,1,0,4,0,26,11,5,1,8,7,4,0,5,3,2,84
Gujarat,Sabar Kantha,Himatnagar,23.6,72.95,181137.0,2022,4,4,7,7,31,5,281,67,30,4,80,50,46,2,49,16,15,635
Gujarat,Sabar Kantha,Idar,23.839,73.002,295971.0,2022,4,8,24,13,45,12,424,103,54,7,138,81,60,3,56,31,22,977
Gujarat,Amreli,Jafarabad,20.8667,71.3667,25081.0,2022,0,0,1,0,3,1,32,11,3,0,8,9,5,0,4,3,1,75
Gujarat,Navsari,Jalalpur,20.9491,72.9136,16246.0,2022,0,0,1,0,2,0,23,5,2,0,5,4,2,0,3,1,1,56
Gujarat,Panch Mahals,Jambughoda,22.3667,73.7167,42476.0,2022,0,0,2,2,8,0,46,22,5,1,12,14,8,0,8,5,4,140
Gujarat,Bharuch,Jambusar,22.05,72.8,43344.0,2022,0,1,1,2,5,1,43,18,9,1,17,14,7,0,6,4,4,132
Gujarat,Jamnagar,Jamnagar,22.47,70.07,479920.0,2022,11,19,22,21,58,22,523,181,85,16,204,141,128,5,129,45,41,1762
Gujarat,Rajkot,Jasdan,22.03,71.2,48483.0,2022,0,1,3,2,8,1,59,23,6,1,20,10,9,0,8,5,3,170
Gujarat,Rajkot,Jetpur,21.7542,70.6222,129653.0,2022,2,4,8,8,28,5,207,42,20,3,53,35,28,1,30,12,13,492
Gujarat,Jamnagar,Jodhpur,21.88,70.03,25892.0,2022,0,0,1,1,2,0,24,10,2,0,9,4,5,0,3,1,2,80
Gujarat,Junagadh,Junagadh,21.5222,70.4579,320250.0,2022,6,9,25,17,66,11,444,157,65,11,104,83,76,3,62,29,29,1296
Gujarat,Mahesana,Kadi,23.3009,72.3322,81404.0,2022,1,2,4,4,10,2,106,38,11,2,27,18,19,0,13,5,7,288
Gujarat,Surat,Kadod,21.218,73.22,16747.0,2022,0,0,1,0,2,0,14,4,2,0,5,2,3,0,2,2,1,39
Gujarat,Jamnagar,Kalavad,22.22,70.38,24857.0,2022,0,0,1,1,2,1,38,9,3,0,9,7,4,0,5,2,1,98
Gujarat,Gandhinagar,Kalol,23.246,72.496,133737.0,2022,2,3,5,6,22,5,209,56,28,4,33,41,38,1,25,15,8,466
Gujarat,Surat,Kamrej,21.1364,72.9572,12746.0,2022,0,0,0,0,2,0,20,5,2,0,4,4,3,0,3,1,0,48
Gujarat,Kachchh,Kandla Port,23.03,70.22,15782.0,2022,0,0,0,0,2,0,17,5,3,0,4,3,4,0,2,1,1,48
Gujarat,Kheda,Kapadvanj,23.02,73.07,49308.0,2022,0,1,3,2,10,1,56,13,11,1,20,10,9,0,11,4,3,170
Gujarat,Surendranagar,Karakthal,23.2001,71.7271,10927.0,2022,0,0,0,0,1,0,12,4,2,0,4,1,2,0,1,0,1,30
Gujarat,Vadodara,Karjan,22.053,73.1235,30405.0,2022,0,0,2,1,3,1,38,10,4,0,9,7,5,0,4,2,1,92
Gujarat,Bharuch,Kerwada,21.9,72.85,10000.0,2022,0,0,0,0,1,0,12,3,2,0,3,2,1,0,1,1,1,30
Gujarat,Junagadh,Keshod,21.3,70.25,76193.0,2022,1,1,4,4,8,1,100,31,15,2,30,26,16,0,14,5,7,292
Gujarat,Jamnagar,Khambhaliya,22.2,69.65,100000.0,2022,1,1,4,3,19,2,157,34,16,3,30,21,32,0,15,10,6,357
Gujarat,Anand,Khambhat,22.3,72.62,98700.0,2022,0,3,5,4,13,2,100,38,24,2,30,19,16,1,25,8,10,317
Gujarat,Mahesana,Khawad,23.5443,72.4432,9448.0,2022,0,0,0,0,1,0,10,3,1,0,3,1,2,0,1,0,0,22
Gujarat,Sabar Kantha,Khed Brahma,24.0283,73.0414,25001.0,2022,0,0,1,1,2,1,37,10,4,0,8,6,2,0,4,3,1,84
Gujarat,Kheda,Kheda,22.75,72.68,102587.0,2022,2,2,6,3,18,3,100,48,21,2,36,27,20,1,19,8,7,341
Gujarat,Mahesana,Kheralu,23.88,72.62,20143.0,2022,0,0,1,0,3,0,24,10,2,0,9,5,4,0,5,2,1,68
Gujarat,Navsari,Khergam,20.63,73.09,13912.0,2022,0,0,0,0,2,0,13,7,3,0,6,3,3,0,2,1,1,41
Gujarat,Surat,Koba,21.2844,72.8763,25778.0,2022,0,0,1,1,4,0,26,7,4,0,10,6,4,0,4,1,1,69
Gujarat,Junagadh,Kodinar,20.86,70.8,41492.0,2022,0,0,2,1,5,1,46,17,8,1,13,12,7,0,10,2,3,125
Gujarat,Bharuch,Kosamba,21.48,72.95,50568.0,2022,1,1,2,2,8,1,47,20,11,1,16,11,9,0,9,4,4,162
Gujarat,Ahmadabad,Koth,22.636,72.3,10439.0,2022,0,0,0,0,1,0,8,2,1,0,4,2,2,0,2,0,0,23
Gujarat,Surat,Kukarmunda,21.5167,74.1333,60598.0,2022,1,1,2,2,7,2,82,31,14,1,22,15,9,0,12,6,6,235
Gujarat,Porbandar,Kutiyana,21.63,69.98,17108.0,2022,0,0,1,0,2,0,20,6,2,0,5,3,3,0,2,1,1,51
Gujarat,Mahesana,Ladol,23.6167,72.7333,12106.0,2022,0,0,0,0,1,0,11,5,1,0,4,2,2,0,2,0,0,29
Gujarat,Mahesana,Langhnaj,23.45,72.4833,9363.0,2022,0,0,0,0,1,0,12,4,1,0,3,1,0,0,2,0,0,28
Gujarat,Amreli,Lathi,21.45,71.38,21173.0,2022,0,0,0,0,1,0,26,6,4,0,5,5,4,0,2,2,1,70
Gujarat,Surendranagar,Limbdi,22.5685,71.7949,42769.0,2022,0,1,3,2,5,1,47,12,5,1,20,12,9,0,8,5,4,126
Gujarat,Panch Mahals,Lunavada,23.1333,73.6167,36954.0,2022,0,1,1,1,6,1,58,13,8,0,13,9,9,0,5,4,3,144
Gujarat,Kheda,Mahemdavad,22.83,72.77,30769.0,2022,0,1,1,0,3,0,31,8,4,1,13,6,5,0,8,2,3,97
Gujarat,Mahesana,Mahesana,23.6,72.4,184991.0,2022,3,7,12,9,29,6,184,65,28,4,59,48,47,1,27,20,15,623
Gujarat,Kheda,Mahudha,22.82,72.93,15780.0,2022,0,0,0,0,2,0,23,9,2,0,5,3,4,0,2,1,1,49
Gujarat,Bhavnagar,Mahuva,21.0833,71.8,98519.0,2022,2,2,5,5,18,4,99,53,18,2,41,30,18,0,19,13,6,361
Gujarat,Navsari,Mahuver,21.0081,72.8681,9715.0,2022,0,0,0,0,0,0,16,4,2,0,3,1,1,0,1,0,0,31
Gujarat,Junagadh,Manavadar,21.5,70.13,30850.0,2022,0,0,1,1,3,0,44,14,5,0,11,7,5,0,5,2,2,110
Gujarat,Kachchh,Mandvi,22.8333,69.3556,91330.0,2022,2,0,6,5,11,3,102,27,17,2,32,17,18,1,21,6,5,303
Gujarat,Junagadh,Mangrol,21.12,70.12,55094.0,2022,1,0,3,2,7,2,51,24,9,1,13,18,11,0,8,5,3,158
Gujarat,Mahesana,Mansa,23.43,72.67,30347.0,2022,0,0,2,1,4,0,29,9,4,0,11,5,6,0,3,3,3,89
Gujarat,Navsari,Maroli,21.024,72.889,12746.0,2022,0,0,0,0,2,0,11,4,2,0,5,3,2,0,1,1,1,37
Gujarat,Kheda,Matar,22.75,72.68,15284.0,2022,0,0,0,0,2,0,22,4,2,0,3,1,2,0,2,1,1,50
Gujarat,Sabar Kantha,Meghraj,23.5,73.5,11363.0,2022,0,0,0,0,1,0,12,3,2,0,4,3,2,0,2,1,0,32
Gujarat,Sabar Kantha,Modasa,23.47,73.3,67648.0,2022,1,2,3,3,8,2,59,21,9,1,28,15,12,0,18,5,4,205
Gujarat,Ahmadabad,Morasar,23.0942,72.5961,21150.0,2022,0,0,1,0,2,0,25,6,2,0,7,5,4,0,4,1,1,68
Gujarat,Rajkot,Morbi,22.82,70.83,194947.0,2022,2,3,12,8,38,8,200,93,45,6,64,71,31,1,44,15,12,718
